Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,pH
15.11,40.94,29.67,Clayey,Barley,22,7,16,17-17-17,6.43
28.24,64.48,32.33,Clayey,Oil seeds,13,18,22,17-17-17,5.68
26.27,76.4,54.22,Sandy,Sugarcane,19,9,22,17-17-17,6.26
30.16,56.2,32.97,Black,Millets,13,17,24,20-20,6.91
21.48,59.01,38.71,Red,Oil seeds,10,8,23,20-20,5.91
30.76,69.7,24.37,Clayey,Cotton,25,18,11,17-17-17,6.59
27.49,42.73,37.82,Sandy,Wheat,28,16,17,20-20,7.34
18.46,63.67,48.44,Loamy,Barley,8,5,20,20-20,7.34
30.88,57.17,34.09,Red,Oil seeds,10,13,17,17-17-17,7.27
31.74,75.95,56.05,Clayey,Paddy,33,0,20,20-20,7.14
29.75,59.92,44.8,Clayey,Millets,12,7,14,17-17-17,6.8
22.27,74.53,29.89,Clayey,Tobacco,15,19,22,20-20,6.6
24.15,42.19,34.51,Black,Wheat,22,6,16,20-20,6.54
23.16,47.33,54.91,Black,Tobacco,16,9,18,20-20,6.04
25.61,53.25,46.79,Clayey,Pulses,8,10,7,14-35-14,5.5
22.96,45.87,39.18,Loamy,Barley,16,6,11,17-17-17,5.76
24.98,62.42,39.06,Black,Pulses,4,7,16,17-17-17,5.59
30.45,78.84,39.62,Loamy,Maize,16,30,19,17-17-17,6.23
33.26,59.56,31.31,Black,Cotton,12,21,17,20-20,7.06
19.15,65.89,51.26,Loamy,Maize,11,12,15,17-17-17,6.06
18.77,61.51,32.23,Loamy,Barley,6,9,6,17-17-17,5.62
27.29,68.73,52.2,Red,Paddy,6,7,24,20-20,7.01
17.62,45.29,48.19,Black,Barley,23,16,0,14-35-14,7.28
20.22,56.73,33.92,Clayey,Pulses,5,3,30,20-20,6.7
25.5,48.69,49.72,Loamy,Pulses,2,2,0,14-35-14,5.94
37.57,47.11,23.94,Black,Millets,1,12,9,17-17-17,6.04
24.01,67.48,35.26,Loamy,Barley,14,15,13,17-17-17,5.51
29.32,60.36,22.76,Clayey,Barley,18,10,20,17-17-17,7.0
32.36,57.63,39.53,Red,Millets,20,5,18,20-20,6.83
18.92,53.86,37.19,Loamy,Pulses,1,5,34,20-20,6.57
23.32,60.76,25.1,Sandy,Pulses,4,6,25,17-17-17,6.12
27.04,59.11,38.41,Clayey,Maize,3,35,10,Urea,7.08
29.7,70.79,53.18,Sandy,Pulses,4,7,19,17-17-17,6.08
25.12,63.25,47.2,Sandy,Tobacco,33,14,9,17-17-17,6.21
26.63,70.84,58.45,Black,Paddy,1,12,22,Urea,6.76
25.0,69.45,24.17,Black,Wheat,22,13,2,17-17-17,5.95
31.03,48.63,27.91,Red,Cotton,8,13,9,17-17-17,7.41
24.86,78.68,55.49,Black,Paddy,18,13,3,17-17-17,7.46
25.4,52.22,29.37,Loamy,Cotton,23,4,11,17-17-17,6.64
24.74,65.44,61.19,Sandy,Paddy,0,0,13,28-28,6.82
27.04,47.15,47.49,Sandy,Cotton,10,8,8,17-17-17,7.1
26.86,51.76,36.89,Clayey,Millets,17,3,10,17-17-17,6.24
26.15,41.77,27.95,Black,Millets,9,9,3,17-17-17,6.33
25.55,47.48,52.45,Clayey,Ground Nuts,7,9,15,17-17-17,6.02
25.43,55.97,48.66,Loamy,Barley,12,13,13,17-17-17,5.57
24.11,54.86,42.29,Clayey,Barley,22,9,18,17-17-17,6.21
26.55,55.64,31.93,Sandy,Millets,14,16,11,17-17-17,7.5
26.57,51.44,28.49,Black,Pulses,3,8,21,17-17-17,6.59
30.24,69.47,54.37,Black,Paddy,22,19,12,17-17-17,5.9
27.23,60.81,29.31,Black,Oil seeds,2,11,22,20-20,6.78
23.44,63.52,29.21,Red,Maize,11,0,15,28-28,6.01
29.06,63.31,49.74,Red,Oil seeds,14,3,6,17-17-17,6.02
23.2,60.13,64.72,Clayey,Paddy,4,3,17,20-20,6.17
26.56,63.09,69.21,Sandy,Sugarcane,18,14,25,17-17-17,7.29
24.48,48.57,36.18,Clayey,Wheat,2,12,0,Urea,7.03
25.65,81.28,42.15,Sandy,Sugarcane,10,6,12,17-17-17,5.56
34.62,53.11,32.37,Clayey,Cotton,0,4,5,17-17-17,5.79
25.65,65.02,27.19,Loamy,Ground Nuts,6,9,22,17-17-17,6.26
28.84,70.82,41.96,Black,Tobacco,27,12,0,10-26-26,6.22
23.33,65.05,54.69,Sandy,Paddy,23,8,11,17-17-17,6.39
15.32,58.93,45.08,Red,Wheat,32,15,24,20-20,6.12
29.15,62.6,27.35,Sandy,Cotton,9,7,14,20-20,6.85
19.29,61.13,35.7,Loamy,Maize,26,13,15,17-17-17,5.81
28.89,68.01,43.24,Black,Maize,13,17,16,17-17-17,6.97
27.2,64.19,52.32,Clayey,Pulses,5,5,6,14-35-14,7.4
21.54,59.93,41.01,Red,Oil seeds,11,10,20,17-17-17,5.89
28.75,46.45,41.64,Clayey,Barley,20,23,10,17-17-17,6.68
32.24,51.61,30.94,Clayey,Oil seeds,7,7,17,17-17-17,6.28
25.27,63.2,52.5,Red,Ground Nuts,9,10,29,20-20,7.4
23.03,58.66,44.58,Loamy,Pulses,7,6,20,17-17-17,6.23
37.51,75.57,66.35,Sandy,Sugarcane,8,6,7,17-17-17,5.71
29.24,71.56,37.64,Red,Ground Nuts,6,13,15,17-17-17,6.63
21.59,66.07,40.31,Red,Pulses,5,8,8,14-35-14,5.83
27.46,70.31,26.11,Sandy,Ground Nuts,16,7,0,14-35-14,6.23
32.19,78.08,50.92,Black,Sugarcane,21,19,26,17-17-17,6.49
29.64,68.54,28.46,Red,Tobacco,0,17,14,17-17-17,6.55
17.59,63.45,44.04,Red,Wheat,35,1,21,20-20,6.01
36.74,61.27,28.08,Loamy,Cotton,9,11,14,17-17-17,5.69
29.14,83.03,58.07,Loamy,Sugarcane,11,4,15,17-17-17,6.83
27.02,68.89,59.18,Clayey,Sugarcane,2,16,26,20-20,7.4
32.56,57.47,52.41,Loamy,Ground Nuts,5,13,19,17-17-17,6.79
39.2,49.65,24.57,Red,Cotton,18,21,8,17-17-17,7.47
37.56,67.56,45.75,Clayey,Sugarcane,8,0,26,20-20,7.46
18.56,62.41,54.06,Loamy,Maize,23,12,22,20-20,6.39
25.73,64.47,23.7,Red,Millets,9,10,4,17-17-17,7.16
21.65,67.95,30.2,Clayey,Pulses,6,4,18,17-17-17,5.72
21.61,61.35,59.42,Red,Maize,29,23,3,14-35-14,6.95
28.35,60.72,45.85,Black,Ground Nuts,2,11,22,17-17-17,7.12
25.66,70.8,61.29,Red,Paddy,24,19,10,17-17-17,6.42
30.21,53.49,32.36,Clayey,Pulses,3,4,16,17-17-17,6.5
18.94,62.21,33.31,Red,Maize,20,9,27,20-20,6.64
33.49,60.76,67.63,Red,Sugarcane,11,11,14,17-17-17,6.69
29.55,42.55,43.31,Clayey,Barley,21,13,0,14-35-14,6.02
26.52,84.42,69.9,Sandy,Paddy,10,16,15,20-20,7.04
17.25,56.63,48.62,Sandy,Barley,17,15,22,20-20,7.26
32.41,69.06,25.61,Black,Oil seeds,0,11,0,14-35-14,7.19
33.26,56.72,42.58,Red,Cotton,13,12,2,17-17-17,7.21
23.49,73.36,38.87,Black,Tobacco,18,27,21,20-20,6.34
22.93,69.37,30.25,Loamy,Pulses,8,9,17,17-17-17,7.27
22.24,51.2,47.9,Sandy,Oil seeds,3,4,13,17-17-17,5.87
28.32,42.97,36.24,Red,Millets,15,7,13,17-17-17,6.99
27.25,63.56,54.6,Loamy,Sugarcane,8,14,21,17-17-17,7.17
20.81,61.06,26.76,Clayey,Maize,43,17,3,10-26-26,6.78
26.11,63.59,55.56,Sandy,Sugarcane,17,13,27,20-20,7.0
32.25,63.05,46.41,Black,Sugarcane,8,3,13,17-17-17,6.93
32.53,49.86,33.2,Black,Cotton,14,10,10,17-17-17,5.67
26.14,66.3,32.7,Sandy,Tobacco,16,8,21,20-20,6.15
18.61,62.73,59.61,Sandy,Maize,23,21,23,20-20,7.25
22.6,61.33,25.79,Red,Oil seeds,8,7,16,17-17-17,6.33
22.71,71.18,53.56,Clayey,Pulses,4,0,14,17-17-17,6.62
27.81,59.72,32.17,Loamy,Pulses,4,3,35,20-20,6.52
20.99,61.83,49.92,Clayey,Maize,16,17,5,17-17-17,7.13
23.1,55.46,28.96,Black,Pulses,5,3,13,17-17-17,7.33
18.2,65.44,51.4,Clayey,Pulses,4,11,8,14-35-14,5.55
26.67,78.16,66.96,Loamy,Paddy,18,6,8,17-17-17,6.37
17.64,69.58,47.49,Red,Wheat,26,24,14,17-17-17,6.71
33.65,60.58,32.85,Loamy,Millets,10,10,8,17-17-17,6.11
18.43,47.35,26.33,Clayey,Wheat,31,17,8,17-17-17,6.97
25.13,60.79,32.84,Red,Tobacco,24,17,10,17-17-17,6.67
22.35,48.58,34.66,Black,Tobacco,36,10,27,20-20,7.16
29.85,51.85,37.37,Loamy,Ground Nuts,6,5,22,17-17-17,6.17
35.54,56.49,29.37,Black,Millets,12,7,20,20-20,6.07
38.99,53.16,32.62,Red,Millets,16,4,0,17-17-17,6.35
26.79,69.08,43.09,Red,Barley,4,13,16,17-17-17,6.54
35.12,45.91,25.3,Red,Ground Nuts,8,9,12,17-17-17,5.66
33.01,47.6,32.95,Red,Millets,14,15,0,17-17-17,6.99
32.92,49.43,26.77,Clayey,Cotton,11,14,17,20-20,7.44
20.41,72.81,42.03,Red,Tobacco,12,15,15,17-17-17,6.87
34.28,49.32,25.78,Red,Cotton,9,0,12,17-17-17,6.31
37.9,41.43,42.91,Sandy,Cotton,14,7,15,20-20,6.83
24.63,74.4,30.27,Black,Ground Nuts,6,13,1,14-35-14,6.39
35.54,73.56,69.38,Clayey,Sugarcane,5,5,12,17-17-17,6.35
33.23,79.46,42.2,Clayey,Sugarcane,17,18,13,17-17-17,6.66
29.01,68.69,53.2,Clayey,Paddy,7,1,0,17-17-17,7.08
31.94,54.84,41.84,Black,Ground Nuts,13,0,7,10-26-26,6.95
26.12,77.86,61.02,Sandy,Paddy,40,14,16,17-17-17,5.99
32.56,68.4,66.42,Red,Paddy,22,18,18,20-20,5.6
27.03,76.08,58.09,Clayey,Paddy,24,21,5,17-17-17,5.56
27.66,50.59,35.84,Clayey,Tobacco,22,18,19,17-17-17,7.0
31.1,59.05,46.87,Red,Ground Nuts,17,11,18,17-17-17,5.63
24.36,45.08,21.84,Red,Oil seeds,5,8,15,17-17-17,6.03
20.97,66.26,33.81,Sandy,Oil seeds,10,4,11,17-17-17,5.86
25.09,67.9,49.69,Black,Maize,37,18,10,17-17-17,7.0
28.66,57.5,42.21,Black,Cotton,5,6,4,17-17-17,5.69
32.62,43.94,35.82,Clayey,Millets,12,7,12,17-17-17,6.55
23.88,63.55,48.66,Sandy,Pulses,9,2,40,20-20,7.12
21.04,52.84,49.52,Loamy,Oil seeds,13,4,13,17-17-17,7.3
32.93,63.48,54.67,Loamy,Tobacco,24,7,4,10-26-26,5.77
28.83,50.6,24.29,Loamy,Cotton,0,10,4,17-17-17,7.05
37.63,64.33,28.17,Sandy,Millets,10,5,17,20-20,5.87
29.64,71.24,49.02,Loamy,Maize,13,10,1,17-17-17,6.18
16.05,44.77,46.03,Sandy,Wheat,22,10,15,20-20,6.6
38.03,60.36,28.23,Clayey,Cotton,10,21,9,17-17-17,7.38
24.7,62.78,41.34,Clayey,Ground Nuts,5,11,29,20-20,5.68
23.15,69.31,27.66,Loamy,Ground Nuts,16,10,0,14-35-14,6.36
20.02,45.55,50.22,Red,Pulses,2,10,11,17-17-17,7.44
27.95,70.5,57.57,Red,Paddy,12,7,8,17-17-17,6.49
19.39,51.93,42.33,Clayey,Barley,10,17,14,17-17-17,7.41
34.64,81.19,47.02,Clayey,Sugarcane,20,14,3,14-35-14,6.3
37.14,52.05,37.33,Sandy,Cotton,9,14,13,17-17-17,6.04
22.61,43.87,24.81,Black,Wheat,33,21,24,20-20,6.57
27.43,61.11,51.79,Sandy,Ground Nuts,10,7,31,20-20,6.43
31.07,47.5,33.94,Black,Oil seeds,7,9,0,14-35-14,5.92
32.87,56.34,35.87,Clayey,Maize,4,7,10,17-17-17,6.31
27.08,51.09,27.77,Loamy,Millets,12,11,10,17-17-17,5.65
26.13,79.51,52.7,Red,Sugarcane,19,9,23,17-17-17,7.0
34.48,65.97,52.07,Red,Maize,25,21,27,20-20,6.02
24.86,40.46,29.04,Loamy,Barley,14,21,16,17-17-17,7.28
26.26,46.54,51.99,Clayey,Pulses,3,3,24,17-17-17,7.5
26.16,69.96,51.89,Sandy,Paddy,22,15,21,20-20,6.6
29.83,80.03,59.05,Black,Paddy,29,17,6,17-17-17,5.85
34.39,67.1,42.29,Clayey,Ground Nuts,4,8,4,14-35-14,6.85
27.05,67.83,59.65,Sandy,Maize,16,23,16,17-17-17,7.47
19.18,62.04,40.46,Red,Pulses,5,7,19,17-17-17,6.01
30.26,58.93,55.79,Sandy,Maize,14,15,12,17-17-17,5.83
25.44,52.46,44.77,Sandy,Pulses,4,7,17,17-17-17,6.67
23.64,67.43,28.75,Black,Barley,10,20,13,17-17-17,6.6
30.51,71.53,42.86,Clayey,Ground Nuts,10,12,23,17-17-17,6.39
27.94,55.27,43.97,Clayey,Cotton,13,23,6,17-17-17,7.25
25.87,58.64,22.37,Loamy,Oil seeds,11,12,13,17-17-17,7.1
26.15,67.88,52.18,Sandy,Paddy,23,15,12,17-17-17,6.96
29.21,71.75,36.53,Clayey,Ground Nuts,11,6,16,17-17-17,5.66
39.68,49.52,40.65,Sandy,Millets,14,5,6,17-17-17,5.85
33.82,75.72,63.77,Clayey,Paddy,22,7,17,20-20,5.61
33.08,84.85,59.1,Sandy,Paddy,18,14,7,17-17-17,6.52
36.73,43.21,30.42,Sandy,Millets,11,8,8,17-17-17,5.88
22.06,80.41,56.03,Black,Paddy,25,11,9,17-17-17,7.33
27.24,63.33,65.71,Red,Sugarcane,13,8,15,17-17-17,5.74
32.09,51.72,21.9,Clayey,Cotton,8,12,10,17-17-17,6.49
29.01,49.29,37.22,Sandy,Millets,28,13,12,17-17-17,7.49
26.6,59.08,51.91,Clayey,Pulses,5,0,22,17-17-17,6.54
25.05,57.42,32.05,Black,Wheat,36,3,9,17-17-17,6.77
22.92,45.52,39.5,Loamy,Pulses,6,6,17,17-17-17,7.49
34.09,52.53,45.48,Black,Ground Nuts,17,13,16,17-17-17,6.72
24.32,57.62,45.13,Sandy,Pulses,7,5,35,20-20,6.18
18.22,40.66,34.7,Red,Wheat,8,13,19,Urea,5.95
24.29,47.09,51.4,Clayey,Ground Nuts,12,13,14,17-17-17,6.16
28.03,67.52,41.94,Sandy,Oil seeds,12,8,20,17-17-17,6.82
24.91,50.1,34.62,Clayey,Wheat,16,7,24,20-20,7.17
28.61,67.81,69.38,Clayey,Paddy,17,9,5,17-17-17,7.1
24.19,59.01,46.84,Black,Ground Nuts,8,5,13,17-17-17,6.02
26.95,62.99,36.21,Red,Wheat,22,13,18,20-20,7.36
24.95,74.6,54.05,Clayey,Sugarcane,24,9,16,17-17-17,6.48
22.28,69.81,29.09,Clayey,Maize,0,18,10,17-17-17,5.88
32.95,66.15,30.43,Clayey,Oil seeds,17,5,26,20-20,6.2
27.57,66.72,40.01,Black,Wheat,0,7,10,Urea,7.21
22.66,60.76,46.57,Black,Oil seeds,5,6,17,17-17-17,6.77
26.24,74.54,58.48,Clayey,Paddy,41,5,10,17-17-17,6.62
35.6,67.27,38.96,Red,Cotton,11,15,21,20-20,6.13
31.09,73.72,35.27,Red,Maize,13,22,21,20-20,7.23
37.75,60.87,23.63,Clayey,Cotton,13,0,15,20-20,6.61
23.25,68.06,33.14,Red,Tobacco,22,16,19,17-17-17,5.5
28.32,48.48,26.73,Black,Barley,19,24,6,17-17-17,7.49
17.17,64.1,22.71,Black,Barley,8,17,2,17-17-17,6.72
36.99,51.55,38.13,Black,Millets,11,7,10,17-17-17,5.53
20.47,65.93,41.08,Sandy,Tobacco,18,29,19,17-17-17,6.24
33.74,55.51,36.99,Red,Ground Nuts,9,13,26,17-17-17,7.06
26.13,72.93,27.69,Red,Tobacco,13,13,10,17-17-17,6.73
34.42,40.71,34.81,Loamy,Millets,8,8,18,20-20,7.41
26.76,48.88,41.7,Red,Cotton,5,17,9,17-17-17,5.96
20.83,67.06,25.54,Red,Wheat,5,16,12,Urea,7.11
16.14,55.15,36.93,Clayey,Wheat,8,5,25,20-20,6.41
21.99,49.93,24.25,Red,Oil seeds,0,6,22,20-20,6.89
22.97,78.61,63.9,Clayey,Paddy,32,14,13,17-17-17,7.1
34.29,76.68,61.91,Red,Paddy,19,10,14,20-20,6.2
36.77,71.64,55.78,Clayey,Sugarcane,23,9,19,17-17-17,6.16
26.96,55.48,29.53,Clayey,Ground Nuts,11,5,12,17-17-17,6.83
23.99,70.86,51.61,Sandy,Paddy,10,4,4,17-17-17,6.35
20.34,47.86,34.83,Black,Barley,12,13,15,17-17-17,7.08
26.61,52.19,34.93,Sandy,Oil seeds,8,4,21,20-20,5.82
38.89,49.24,37.25,Black,Cotton,17,23,11,17-17-17,6.14
24.9,43.83,48.94,Sandy,Wheat,32,11,16,20-20,7.1
34.86,71.5,28.44,Clayey,Maize,29,4,27,20-20,6.57
33.9,50.87,48.87,Clayey,Oil seeds,6,7,22,20-20,5.92
37.62,67.42,47.33,Sandy,Cotton,21,15,24,20-20,7.04
24.43,46.76,32.38,Sandy,Oil seeds,6,4,10,17-17-17,6.73
24.68,69.66,22.09,Clayey,Oil seeds,8,9,17,17-17-17,6.64
25.1,65.14,24.22,Red,Wheat,26,10,19,20-20,6.13
30.92,61.95,58.19,Red,Paddy,25,14,13,17-17-17,6.47
23.19,80.73,59.33,Clayey,Paddy,0,8,13,Urea,6.03
23.11,81.75,61.87,Red,Paddy,16,16,13,17-17-17,7.48
29.51,70.46,54.9,Red,Ground Nuts,7,3,11,17-17-17,7.47
30.19,65.53,32.68,Black,Ground Nuts,10,8,17,17-17-17,7.17
22.22,47.3,42.12,Clayey,Wheat,20,9,8,17-17-17,7.26
23.06,58.04,31.63,Sandy,Pulses,8,10,7,14-35-14,6.35
27.63,83.36,55.66,Black,Sugarcane,14,10,14,17-17-17,5.85
29.81,77.95,59.43,Loamy,Paddy,12,3,11,20-20,7.01
24.68,69.68,24.5,Sandy,Barley,21,9,31,20-20,5.78
31.0,62.08,47.24,Red,Sugarcane,21,6,26,20-20,6.92
31.19,57.48,41.04,Clayey,Cotton,0,13,13,17-17-17,5.92
32.19,50.54,43.96,Loamy,Oil seeds,9,12,11,17-17-17,7.41
32.94,56.27,37.5,Loamy,Millets,15,10,18,20-20,6.49
32.85,40.21,37.19,Sandy,Millets,3,8,11,17-17-17,5.89
36.48,51.34,49.62,Clayey,Cotton,9,14,15,17-17-17,7.4
27.88,58.18,56.0,Black,Maize,32,12,16,17-17-17,6.44
20.27,55.17,34.16,Sandy,Pulses,9,5,9,17-17-17,5.58
32.24,72.37,57.46,Sandy,Paddy,29,6,12,17-17-17,5.87
19.46,53.22,33.82,Red,Wheat,22,10,14,20-20,5.78
33.32,70.46,69.05,Sandy,Sugarcane,14,1,29,20-20,5.63
34.42,73.57,50.31,Black,Maize,12,13,5,17-17-17,7.16
28.12,63.2,50.47,Red,Paddy,25,8,15,20-20,5.78
25.56,51.81,29.56,Clayey,Millets,17,10,6,17-17-17,7.17
22.03,74.26,35.41,Clayey,Pulses,3,10,16,17-17-17,6.34
15.32,62.97,25.91,Clayey,Barley,9,9,15,17-17-17,7.23
21.33,66.23,46.63,Clayey,Pulses,9,9,12,17-17-17,6.78
24.9,67.84,25.57,Loamy,Oil seeds,16,12,12,17-17-17,6.14
36.7,67.13,65.55,Loamy,Sugarcane,10,15,20,17-17-17,6.39
29.48,52.83,49.01,Red,Pulses,6,5,5,14-35-14,6.2
24.54,68.29,29.96,Red,Wheat,26,8,7,17-17-17,6.23
34.38,53.76,29.14,Clayey,Ground Nuts,9,5,9,17-17-17,5.55
29.21,62.17,40.64,Red,Sugarcane,24,2,17,17-17-17,6.36
22.05,52.74,28.96,Sandy,Maize,14,24,10,17-17-17,6.14
27.87,79.12,61.09,Loamy,Paddy,21,2,13,20-20,7.03
20.61,55.6,21.05,Red,Barley,27,13,13,17-17-17,6.45
27.51,51.76,45.28,Red,Ground Nuts,1,14,14,17-17-17,5.67
26.54,68.73,29.27,Red,Tobacco,21,22,13,17-17-17,7.37
36.33,64.37,67.49,Black,Sugarcane,25,24,16,17-17-17,7.33
32.97,50.53,29.99,Sandy,Oil seeds,1,6,19,20-20,6.67
22.67,65.51,28.64,Black,Ground Nuts,16,11,14,17-17-17,5.61
30.97,54.72,54.43,Red,Maize,24,0,24,20-20,6.5
22.11,46.78,36.75,Black,Barley,18,8,35,20-20,7.32
32.09,77.16,64.57,Loamy,Sugarcane,18,16,30,20-20,6.77
34.44,51.45,36.27,Clayey,Oil seeds,14,4,7,17-17-17,5.85
30.02,63.28,46.4,Sandy,Tobacco,34,5,21,20-20,6.45
20.31,62.9,34.27,Black,Wheat,0,8,5,Urea,6.1
25.17,51.92,25.24,Red,Wheat,25,16,3,17-17-17,5.56
25.8,50.25,40.25,Red,Tobacco,5,19,20,20-20,6.42
25.04,43.7,26.72,Red,Wheat,17,8,11,17-17-17,6.65
27.26,72.92,66.58,Black,Sugarcane,14,22,24,17-17-17,7.23
15.63,61.6,28.43,Red,Barley,7,2,12,17-17-17,5.6
28.28,47.2,22.85,Sandy,Oil seeds,13,2,6,17-17-17,7.2
30.89,65.86,32.15,Sandy,Ground Nuts,9,13,16,17-17-17,5.79
17.94,58.11,42.68,Black,Barley,22,2,10,17-17-17,6.49
28.94,65.54,30.71,Clayey,Ground Nuts,6,6,33,20-20,6.57
28.3,82.62,61.21,Black,Sugarcane,14,11,31,20-20,5.57
35.39,53.13,39.16,Red,Ground Nuts,10,11,25,17-17-17,7.0
23.42,66.05,37.25,Sandy,Maize,14,9,16,17-17-17,5.85
20.15,47.61,30.75,Black,Barley,27,13,9,17-17-17,5.89
30.68,67.55,43.07,Black,Sugarcane,24,16,20,17-17-17,6.91
21.69,48.37,26.63,Sandy,Oil seeds,6,2,19,17-17-17,6.86
25.48,71.69,40.01,Sandy,Tobacco,15,23,13,17-17-17,6.7
26.06,67.82,23.49,Loamy,Wheat,20,21,22,20-20,7.06
32.97,49.58,22.84,Black,Cotton,13,12,6,17-17-17,5.71
33.75,75.66,69.71,Black,Paddy,11,20,7,17-17-17,5.56
20.36,44.27,34.82,Sandy,Barley,13,14,4,17-17-17,7.47
29.52,60.21,63.06,Black,Paddy,19,19,30,20-20,6.11
30.86,45.32,54.68,Loamy,Pulses,1,6,29,20-20,6.46
34.07,65.49,44.17,Sandy,Cotton,18,0,11,17-17-17,6.62
28.89,56.17,46.33,Black,Maize,19,23,10,17-17-17,6.31
15.44,57.2,29.74,Black,Barley,11,28,16,17-17-17,7.47
27.09,60.32,36.33,Clayey,Millets,0,6,7,17-17-17,6.96
29.17,52.36,36.93,Loamy,Oil seeds,6,12,11,17-17-17,7.48
31.74,51.94,51.87,Red,Pulses,6,9,15,17-17-17,7.27
32.48,52.43,47.65,Clayey,Cotton,4,8,10,17-17-17,7.45
31.44,60.98,52.66,Sandy,Paddy,25,5,18,20-20,7.37
22.65,73.85,55.23,Sandy,Paddy,16,6,19,20-20,7.16
29.04,81.45,59.41,Sandy,Paddy,9,11,9,17-17-17,7.19
37.12,56.94,46.65,Black,Cotton,0,9,9,17-17-17,6.53
20.84,47.94,21.91,Black,Oil seeds,7,0,15,17-17-17,6.35
32.11,70.55,41.57,Black,Maize,24,26,12,17-17-17,5.93
38.74,64.39,42.45,Black,Millets,14,9,16,20-20,7.5
18.13,54.67,22.1,Red,Wheat,23,14,2,17-17-17,7.41
29.71,58.47,32.62,Black,Barley,17,17,34,20-20,6.5
31.22,53.81,27.15,Red,Pulses,0,4,32,20-20,5.84
27.67,83.22,55.92,Clayey,Paddy,17,2,9,17-17-17,7.09
18.71,62.92,43.13,Black,Pulses,5,11,15,17-17-17,5.63
37.4,49.69,34.53,Sandy,Cotton,11,8,15,20-20,6.02
25.36,47.54,25.28,Black,Pulses,5,3,3,14-35-14,6.91
32.67,74.04,55.3,Red,Paddy,19,24,11,17-17-17,6.79
23.73,67.0,47.92,Clayey,Barley,12,17,7,17-17-17,6.96
16.61,41.06,28.92,Red,Wheat,12,22,9,Urea,7.38
27.18,51.93,36.07,Black,Tobacco,28,15,10,17-17-17,6.07
29.06,42.74,25.77,Black,Cotton,16,9,11,17-17-17,7.48
23.94,69.32,39.77,Loamy,Maize,15,2,29,20-20,7.12
33.17,69.93,48.28,Red,Sugarcane,16,15,30,20-20,6.73
27.46,55.43,27.5,Red,Barley,15,5,10,17-17-17,6.89
28.57,49.85,26.9,Clayey,Oil seeds,12,8,18,17-17-17,7.02
24.99,68.73,28.16,Black,Barley,18,13,18,17-17-17,6.04
27.42,66.53,49.03,Black,Ground Nuts,7,7,19,17-17-17,7.01
28.32,68.25,59.79,Red,Maize,43,6,22,20-20,5.69
26.03,63.26,45.27,Red,Oil seeds,8,10,18,17-17-17,7.13
34.6,63.96,49.46,Clayey,Oil seeds,4,7,15,17-17-17,6.25
20.04,64.59,29.56,Black,Barley,6,5,16,17-17-17,5.66
20.89,58.29,44.65,Black,Tobacco,23,28,13,17-17-17,6.04
27.43,58.93,43.31,Black,Millets,3,10,9,17-17-17,6.98
37.57,64.02,23.39,Clayey,Millets,7,12,11,17-17-17,6.25
26.2,56.23,29.11,Black,Millets,7,10,9,17-17-17,5.61
24.1,59.02,48.36,Black,Pulses,3,5,22,17-17-17,5.94
22.99,55.75,25.72,Sandy,Maize,19,24,15,17-17-17,6.04
29.77,60.37,42.31,Sandy,Barley,19,5,20,20-20,5.88
26.27,59.25,27.93,Sandy,Ground Nuts,9,12,11,17-17-17,5.85
25.13,67.49,43.81,Clayey,Sugarcane,16,6,11,17-17-17,6.17
20.45,64.39,35.39,Black,Oil seeds,7,12,25,20-20,6.17
20.27,59.22,26.21,Sandy,Pulses,4,8,9,17-17-17,6.21
28.59,73.42,63.52,Sandy,Paddy,29,14,14,17-17-17,7.02
34.36,63.21,58.59,Sandy,Maize,5,34,15,Urea,7.04
25.82,82.61,65.89,Loamy,Paddy,13,5,11,17-17-17,7.1
31.71,48.63,38.05,Black,Oil seeds,15,21,19,17-17-17,6.88
25.17,53.62,36.65,Black,Barley,0,13,17,17-17-17,7.37
17.65,42.98,37.36,Red,Wheat,21,2,8,17-17-17,7.11
29.09,62.2,49.79,Black,Maize,40,17,14,17-17-17,6.18
21.11,62.58,44.4,Sandy,Oil seeds,7,14,21,17-17-17,5.83
24.31,73.65,38.92,Clayey,Ground Nuts,12,9,31,20-20,5.87
20.03,59.13,50.67,Red,Maize,23,36,21,17-17-17,7.26
20.65,46.28,25.29,Black,Barley,13,8,0,14-35-14,6.53
25.52,57.38,25.6,Clayey,Tobacco,7,26,15,17-17-17,6.26
21.96,53.43,37.51,Red,Wheat,18,14,14,20-20,7.44
24.63,62.13,23.68,Loamy,Barley,18,9,18,17-17-17,6.01
25.66,74.78,50.09,Clayey,Maize,21,9,9,17-17-17,7.33
29.87,79.86,54.81,Loamy,Sugarcane,20,9,4,14-35-14,6.49
29.77,54.19,23.72,Clayey,Millets,5,3,9,17-17-17,6.37
29.4,63.62,34.53,Loamy,Cotton,4,17,9,17-17-17,7.4
21.84,50.26,51.43,Black,Pulses,5,6,15,17-17-17,6.2
30.81,68.85,35.59,Black,Oil seeds,6,13,17,17-17-17,6.07
28.83,71.43,38.42,Red,Maize,28,8,33,20-20,7.12
24.33,54.99,39.22,Black,Pulses,7,9,17,17-17-17,6.74
30.33,53.67,32.43,Black,Oil seeds,4,7,9,17-17-17,6.63
